,nickname,text,score,like,dislike,time,watch_movie
167,아름다운여인(engi****),솔직히.... 억지 감동 억지 재미 끌어 내려는게 정말 내스타일 아니었음ㅎㅎ 평점은 믿을게 못돼.. 최원영 배우가 나이 치고 섹시하였던것 밖에 기억이안남,6,2,0,2020-09-10 14:31:00,0
168,아라미쑤(ilsk****),재미는 있는데 영화보다는 드라마 스케일?,10,2,0,2020-09-09 23:50:00,관람객
169,outb****,생각없이 보러 갔다가 울다 웃다 나오게 됨!배우님들 연기도 대박!!,10,2,0,2020-09-09 19:04:00,관람객
170,어피치프렌즈(qutb****),믿고 보는 나문희표 영화,10,2,0,2020-09-09 17:19:00,관람객
171,강아지(ibon****),감동도있고재미있게잘본듯!!,10,2,0,2020-09-09 16:17:00,관람객
172,진수미(sgbu****),정말 힐링타임 제대로 보내고 왔당ㅎ0ㅎ,10,2,0,2020-09-09 16:16:00,관람객
173,고디바(rwyb****),궁딩이가 커유~~ 충청도 사투리 중독될거 같아ㅋㅋㅋㅋ,10,2,0,2020-09-09 15:52:00,관람객
174,김민재(ciba****),그냥 재미짐니다아에이오우에이우오,6,3,1,2020-09-29 12:36:00,관람객
175,경동짱(rude****),재밌음보살님이랑 앵자ㅋㅋㅋ,10,3,1,2020-09-16 22:10:00,관람객
176,김기범(stkx****),중간중간 웃음도 나고 가족들과 보면 정말 좋을 영화ㅎ0ㅎ,10,3,1,2020-09-08 14:26:00,관람객
177,김우리(kmy5****),연기 좋고 재밋긴한데 신파 좀 그만... 적당히 좀 넣지;,6,3,1,2020-09-06 18:25:00,0
178,양송희(cats****),가볍게 보기 재밌었어요 ㅎㅎㅎ연기도좋았어여!,10,4,2,2020-09-27 10:55:00,관람객
179,현지(dnfl****),너무 좋습니다!!!! 재미있고 젛아요,10,4,2,2020-09-20 15:40:00,관람객
180,flytothesky(pret****),볼만해용 심심할때보기좋아유,10,4,2,2020-09-20 13:54:00,관람객
181,김소연(soye****),눈물과 욕이 같이 나오는 ..존 잼,10,4,2,2020-09-17 12:23:00,관람객
182,jangs(jsg1****),,10,4,2,2020-09-15 11:42:00,관람객
183,내사랑다미아노(ost8****),이거 볼시간에 테넷 봐라...,1,4,2,2020-09-14 12:39:00,0
184,HOMEOSTASIS(xogu****),짱구 극장판이 백배 천배 더 재밌고 감동적이다~!!,5,4,2,2020-09-08 23:18:00,0
185,평화로움(wing****),배우들의 연기가 너무 좋았습니다. 큰아이가 영화예고편을 보고나더니 너무 보고싶은 영화라고 해서 같이 봤습니다.오랫만에 아이들과 좋은시간 보냈습니다.추천해주고싶은 영화입니다.,10,5,3,2020-09-06 04:53:00,관람객
186,조영인(jazz****),,10,5,3,2020-09-05 17:40:00,관람객
187,지렁(geun****),"테넷볼까 오!문희 볼까 고민 중에 누나가 보쟤서 다녀왔음.그냥 연기력 말고는 뭘 시사하고 싶은 건지, 개연성도 없고 뻔한 영화 그 이상 그 이하도 아님. 억지 유머에 억지 감동유발인 듯.. 추석특선영화로 볼법한 영화...",6,6,4,2020-09-07 16:23:00,0
188,clam****,배우들의 연기가 좋았어요,7,6,4,2020-09-06 07:29:00,관람객
189,무심대전(amju****),재미와 감동을 주는 영화 입니다..  반전이 있을줄 생각도 못 했는데..  왠지 스토리를 연출이 못 따라간 느낌이라 좀 아쉽네요 ~~ ..  킬링타임용 이라고만 생각하고 봤는데 이것 또한 감동으로의 반전 입니다..,10,7,5,2020-09-03 11:58:00,관람객
190,저바리(wjdq****),재밌어용 엄마랑같이봤는데 엄청웃엇어요,10,8,6,2020-09-07 10:14:00,관람객
191,dlgusdk8520(yihy****),뭉클 웃음 적절히 어우러져있어요 오랜만에 보니 힐링 되는 기분,10,8,6,2020-09-07 09:42:00,관람객
192,람(kyl3****),마음 따뜻해지면서 재밌는 영화 간만에 봄 ㅠㅜㅠ 좋다... 배우들 케미도 좋고 다들 연기천재라서 진짜 재밌게 봤어요!!,10,8,6,2020-09-07 09:42:00,관람객
193,smsd****,역시 두배우 연기는 명품이었구요~ 부담없이 보러갔다가 마음이 찡해져서 돌아왔네요 ㅠㅠ 강추!,10,8,6,2020-09-07 09:34:00,관람객
194,됴롱(gusr****),캐릭터들이 다들 너무 사랑스러웠닼ㅋㅋㅋ 핑크곤쥬 보미도 그렇고 문희님도 그렇고 다들 충청도 어딘가에서 본 느낌이유...,10,8,6,2020-09-07 09:32:00,관람객
195,yess****,문희쌤 왤케 귀여움!! 이희준 배우님하고 케미까지 아주 완-벽! 웃음하고 감동까지 다 느낄수 있어 너무 좋았어요,10,8,6,2020-09-07 09:27:00,관람객
196,만학도(hiro****),스포일러가 포함된 감상평입니다. 감상평 보기,10,8,6,2020-09-02 12:40:00,0
197,hjse****,재미와 감동이 동시에 있는 이 영화! 어떻게 말해야 하나요~ 울다 웃다가 너무 좋았어요 :),10,9,7,2020-09-02 22:23:00,관람객
198,폼포름(ara5****),코미디로만 생각하고 갔는데 반전도 있고ㅋㅋㅋ 나문희 배우님 액션까지ㅠㅠ 넘 대단하신듯,10,10,8,2020-09-02 20:44:00,관람객
199,파랑새(pret****),나문희 선생님이야 당연하고 이희준 배우도 연기를 이렇게 잘하는지 몰랐네요 충청도 사투리 너무 중독성있고 ㅋㅋㅋㅋ 눈물나고 따뜻하고 유쾌하게 잘봤구먼유,10,10,8,2020-09-02 16:15:00,관람객
200,반짝(lett****),간만에 울고웃고 힐링했네요. 이런 영화 오랜만이라 넘 좋아요!!,10,11,9,2020-09-02 16:02:00,관람객
201,현지(bana****),슬퍼서 울려고하는데 갑자기 빵터짐ㅋㅋ 나문희배우님 연기 진짜...짱...,10,1,0,2020-11-01 22:07:00,0
202,가라쿠타(kdgh****),"왜케 웃기는 치매 할매 역에 특화되신건지.. ㅠ.. 울 할머니 같으셔서... 보는게 울컥하는게 살짝 짜증(그리움, 현실도피 같은;;)이 나긴합니다만.. 그래도 끝까지 보고나면 이분 영화 안봐야지 하면서도 또 보고 싶...",8,1,0,2020-10-09 18:08:00,0
203,초디(zint****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-10-09 11:05:00,0
204,OhMyJosh(youb****),알바들 댓글 개짜증  아휴,1,1,0,2020-10-09 01:24:00,0
205,박카스D(yeob****),내가 40년 인생에 이런거 처음 써봄이런 영화를 만든다고하면 나도 영화를 만들수 있겠구나 하는 자신감마저 들게 하는 인생 최악의 영화인듯후반부에는 최고조로 극을 달함대단혀 이런 짜임새없는 영화는 처음,2,1,0,2020-10-09 00:21:00,0
206,다튜브(doub****),귀에 자꾸 맴돈다..'궁뎅이가 커유!',10,1,0,2020-10-06 22:22:00,0
207,msle****,영화는 그럭저럭인데 배우들  연기가 좋네요,8,1,0,2020-10-06 21:31:00,0
208,최혜경(chlg****),"정말 많이 웃었구요, 한켠으로는 너무 슬펐습니다.감동도 많이 받았구요, 참 좋은 영화 입니다.",10,1,0,2020-10-06 20:31:00,0
209,나(ssak****),아니 진짜 신기한게 나문희 선생님나오는 영화는 진짜 안땡겨서 미루고미루고 결국보는데 보면 왜 이제봤지 하면서 후회함 ㅋㅋ역씨 명배우 나문희 선생님 굳 ~,10,1,0,2020-10-06 20:16:00,0
210,아이아(hose****),사투리가 구수하다 듣기좋은편 난 범인에 대해 이미 감이왔었다 결국 너 였군,8,1,0,2020-10-05 19:51:00,0
211,tksx****,왜 넣었는지 모를 뜬금 없는 허접한 CG의 멧돼지 씬만 뺴면 재밌었어요 ~~ 이희준연기 쩔었음 ㅠㅠ,10,1,0,2020-10-04 06:53:00,0
212,소쿨(soku****),스포일러가 포함된 감상평입니다. 감상평 보기,8,1,0,2020-10-03 18:45:00,0
213,박정식(pjsp****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-10-03 13:32:00,관람객
214,삶의행복(hjbb****),멧돼지 만든 CG팀 저기 생각하는 의자에 앉아있어.. 초코파이 사러 마트 갔다올때까지 꼼짝 말고 앉아있어.,8,1,0,2020-10-02 23:28:00,0
215,이임정(happ****),"난 새끼, 엄니, 강쥐까지 다 있어긍가 오보살과 육봉이의 입장에 더 몰입할 수 있었음.코믹+감동+스릴러?까지.. 종합선물세트",8,1,0,2020-09-29 01:58:00,0
216,안지연(yoni****),초반에 좀 지루할수도 있는데 나문희님 이희준님 연기 너무 잘하셔서 눈물나올뻔 ㅠㅠㅠㅠ근데 눈물나올라하면 웃긴장면이 나와섴ㅋㅋ 재밌게 봤습니당~~,9,1,0,2020-09-28 22:49:00,0
217,안수민(tnal****),엄청 나게 존잼은 아니지만 나름 전개도 흥미로웠고 무엇보다 연기력이 전부 최고입니다. 10점 아깝지 않아요,10,1,0,2020-09-28 22:44:00,0
218,심슨 좋아요(mash****),그나저나 이희준 연기 졸라 잘한다 와아 ~,10,1,0,2020-09-28 19:21:00,0
219,김다니(ekdn****),엄마랑 같이 보기 너무 좋은 영화였어요 나문희님 쵝오,10,1,0,2020-09-24 13:12:00,0
220,가을(sdid****),"코로나 때문에 망설였지만 무엇보다 집에만 있으니 따분하고 할인에 넘어가서 보고왔네요 왜진작 안갔을까 그런생각이 들었어요 충분히 발생하였고, 일어나면 안되는 상황이니깐 가슴이 얼마나 미어질까 그런마음 들면서 속상하고 ...",9,1,0,2020-09-24 04:52:00,0
221,오영석(dudt****),파워레인저 보는게 났겠다,2,1,0,2020-09-20 20:19:00,0
222,백규(blue****),코미디 영화인줄 알았는데 주제가 무겁더라. 아무 생각없이 보기엔 좋음. 근데 추리극 치고 뭐가 이렇게 허술하냐? 그리고 평점 높은 댓글들 내용 실화냐? 알바인거 너무 티니잖아,6,1,0,2020-09-20 10:04:00,0
223,누네서네(llop****),,10,1,0,2020-09-16 18:47:00,관람객
224,정성근(qhrt****),아주 재밌지도 않고 아주 나쁘지도않은 그저그런영화였던거같아요! 볼만하다와 지루하다의 중간쯤이랄까,5,1,0,2020-09-16 15:22:00,0
225,2102****,,8,1,0,2020-09-16 10:38:00,관람객
226,천을귀인(wono****),배우들 연기 좋음. 스토리 라인은 충분히 예상 가능한 정도. 나름대로 현실을 반영하고 있음. 가볍게 코미디 영화로 볼만한데 멧돼지 CG는 좀 깼음...,6,1,0,2020-09-16 08:44:00,0
227,flys****,,8,1,0,2020-09-16 00:41:00,관람객
228,여신(qkra****),앵자가 젤조아~~근데 지루한건 나만 그런건가용,6,1,0,2020-09-15 15:19:00,0
229,케세라세랏(alfu****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-14 12:33:00,0
230,김민지(ims2****),다들 왜 평점 그렇게 주시는지.. 진짜 너무 재밌고 감동적인뎅ㅠㅠ 여러분 꼭 보세요 두번보세요 세번보세요~~ 완전 강추입니당 나문희 선생님 너무 귀염뽀짝했어요ㅠㅠㅠ 최고입니다!,10,1,0,2020-09-14 10:31:00,0
231,띵산(shin****),공감에서 오는 행복보다는 본인만의 행복을 찾기,5,1,0,2020-09-14 09:21:00,0
232,박영은(inm_****),스토리 예상은 되나 배우분들 연기가 다 했다♡,10,1,0,2020-09-14 08:45:00,0
233,이선생(qwer****),30대가 보기에 눈물 나는 영화이희준배우를 다시 느껴지는 그런 영화이며 소화력이 엄청납니다. 이런배우가 대배우가 안된것이 조금 마음이 안쓰럽네요 최고의영화돈이 많지않아도 주변사람들을 다시생각하게되고 행복이란 단어를 ...,10,1,0,2020-09-14 08:15:00,0
234,파란하늘(lock****),재밌었어요  모처럼 아무 생각없이 실컫 웃었네요  가끔은 이런 편안한 영화도 좋은거 같아요 ㅎㅎ,9,1,0,2020-09-14 07:57:00,0
235,100억(viol****),연기자가  다  연기잘함  애기도연기잘하고  전 영화보는 내내 몰입과  웃음이왔다갔다했네요   좀뻔한스토리를    연기잘하는배우들 내공으로  꽉  채웠네요  이런영화많이나왔음하는바램,10,1,0,2020-09-14 03:44:00,0
236,송정언(sju8****),"하모니부터 나문희할머니 나오시는 영화는 문조건 봅니다,,연애인중에 누가 제일좋냐고 물어보면 다른 연애인보다 무조건 나문희할머니ㅠㅠㅠ제가 할머니를 뵙는날이 올까요 꼭 뵙고싶어료ㅠㅠㅠ",10,1,0,2020-09-14 00:56:00,0
237,조하은(apin****),너무너무 감동이고 최고예요다 연기 최고 !!할머니 짱 ㅎㅎㅎㅎ !!,10,1,0,2020-09-13 23:29:00,0
238,soon****,오  !  문희   오늘  영화관에서   넘  재미  있게  웃으면서  봤어요   나문희  배우님과  이희준의  모자관계에  현실감이  묻어 나오는듯  해서  눈물이  났네요  늙어가는  내  모습이  이니길 바라네...,10,1,0,2020-09-13 23:04:00,0
239,대황유맨유대유(popo****),감독 한대만 맞자 왜 이걸 이제 내냐?올해 본 영화중 세손가락안에 드는 최고의 영화다OOOO,9,1,0,2020-09-13 22:53:00,0
240,kg45****,나문희 배우님의연기를 보고 울다웃다 감동적이었습니다 이희준 배우님 연기도 압권이었구요 앵자 강아지도 너무너무 귀여웠습니다 영화보는내내 저희외힐머니가 생각나서 뭉클했습니다 내생에최고의 영화입니다 좋은 영화만들어주셔서 ...,10,1,0,2020-09-13 22:30:00,0
241,000000(nanu****),배우분들 리얼한 연기 코믹하며 너무 잼있었어요~,10,1,0,2020-09-13 17:45:00,관람객
242,헤이 Rim(love****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-13 03:16:00,0
243,시융피융(app7****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-12 23:18:00,0
244,네가 아파하지않길(tag0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-11 23:43:00,0
245,머리아픔(pv34****),은근 재밌당ㅋㅋ 나문희 최고야ㅋㅋ,8,1,0,2020-09-11 17:12:00,0
246,뽀레버(sdjp****),코믹하면서 중간중간 감동까지.. 굿굿,10,1,0,2020-09-11 16:58:00,0
247,올리브(lat4****),배우님들 연기도 너무 좋아서 몰입이 잘 되었어요~,9,1,0,2020-09-11 15:51:00,0
248,랜딩(qcbj****),넘 좋은 영환데 이 시기에 오픈해서 좀 아쉽다.. 다들 많이들 봐줬으면 좋겠음,10,1,0,2020-09-11 15:50:00,0
249,페라가모(riph****),감동적이기도 하고 재미도 있고^^,10,1,0,2020-09-11 15:30:00,0
250,김영진(nebu****),평범한 가족영화 현국형 코메디 뻔한 스토리지만 기대안하고 보니 재미는 있었다,6,1,0,2020-09-10 23:44:00,0
251,최문근(munk****),억지  사투리가  부담됩니다영화에서   흡연장면은   이제   퇴출됬으면 합니다영화보는  내내    사투리와  오버연기때문에힘들었습니다,6,1,0,2020-09-10 10:53:00,0
252,minh****,스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-10 00:09:00,0
253,자리세(arip****),재미와 감동은 물론이고 현실적이라 더 재밌게 와닿았던거 같음,10,1,0,2020-09-09 15:42:00,0
254,11번가(hq3f****),감동도 있고 코믹한 부분도 있고 반전까지 있는 코믹 감동 수사극,10,1,0,2020-09-09 15:40:00,0
255,고추장비빔밥(wxha****),따뜻하면서 유쾌한 영화! 나문희쌤 최구야!,10,1,0,2020-09-09 15:37:00,0
256,우우해(kmd8****),캐스팅 좋네요ㅎㅎ 강추합니다ㅎㅎ,10,1,0,2020-09-09 15:36:00,0
257,바나나걸(jaak****),부모님이랑 같이 보기에도 정말 좋을것 같습니다~!,8,1,0,2020-09-09 15:33:00,0
258,박고련(gdoq****),웃음과 감동이 공존하는:),9,1,0,2020-09-09 15:31:00,0
259,thanku(jinz****),돈이 아깝지 않아요!!! 강추!!,10,1,0,2020-09-09 14:53:00,0
260,푸들(zz32****),상처를 주고 보듬어 주고 용서하고 이게 바로 가족,10,1,0,2020-09-09 14:41:00,0
261,tt(vlqp****),간만에 힐링하고 온 영화ㅎㅎㅎ,10,1,0,2020-09-09 14:35:00,0
262,융드옥정(t2v2****),모성애와 감동이 느껴져서 꼭 추천하고 싶은 영화입니다,10,1,0,2020-09-09 14:30:00,0
263,tha(chah****),나문희 선생님의 툭툭치고 들어오는 개그가 상당히 유쾌했었습니다. 부모님 생각나는 그런 영화 입니다.,9,1,0,2020-09-09 14:18:00,0
264,s0ic****,찐 감동과 사랑이 있는♡,10,1,0,2020-09-09 14:06:00,0
265,앤드류(jzyw****),문희씨 역시 짱이에옹 감동짱,8,1,0,2020-09-09 14:00:00,0
266,신하건(ay1a****),유머와 연기력 모두 일품!!!,10,1,0,2020-09-09 13:57:00,0
267,칸타타(hcxq****),소소한 재미와 웃음 그리고 감동까지 모두 갖춘 가족영화,10,1,0,2020-09-09 13:55:00,0
268,리홍다(e3nc****),스토리가 좋은 가족영화~ 반전도 굿~,10,1,0,2020-09-09 13:53:00,0
269,저금(vkwm****),기대 안하고 봤는데 기대 이상의 감동을 느끼고 오다,10,1,0,2020-09-09 13:52:00,0
270,에스트로(xwib****),오!문희 재미나게 잘봤습니다!,10,1,0,2020-09-09 13:30:00,0
271,박소희(n00l****),역시 가족 영화는 늘 좋아요~~,9,1,0,2020-09-09 12:50:00,0
272,바람(neos****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-09 12:36:00,0
273,뮤직타임(jjlh****),진짜 연기는 갑인거 같네요 이희준님 이렇게 연기를 잘하시다니..,10,1,0,2020-09-09 12:14:00,0
274,Kania Putri(m140****),재미와 감동은 물론이고 배우들 연기까지 짱짱,10,1,0,2020-09-09 12:07:00,0
275,박준서(iyyc****),생각보다 잔잔하고 좋았어요 또 보고싶어요 ㅎㅎ,10,1,0,2020-09-09 11:54:00,0
276,김문수(taxm****),생각지 못한 스토리. 감동까지. 재미있습니다!,10,1,0,2020-09-09 11:47:00,0
277,월요일(tyqp****),간만에 뭉쿨하게 잘봤습니다^^,10,1,0,2020-09-09 11:46:00,0
278,어판자카파(kfgr****),배우들간의 케미도 지리고 웃기고 감동적이고 다 하는 영화,10,1,0,2020-09-09 11:41:00,0
279,달다(fxko****),"배우들의 연기가 정말 좋았습니다,!",10,1,0,2020-09-09 11:39:00,0
280,alrud(wjda****),막 웃긴거로만 생각했는데 진짜 감동 재미 반전 다있는영화ㅜㅜ 최근개봉한영화중에서 제일최고 이준희님도나문희님도 하 다너무좋다..뭐라설명해야되지진짜ㅜㅜ,10,1,0,2020-09-09 10:14:00,0
