,nickname,text,score,like,dislike,time,watch_movie
151,벨캄(sdis****),"신혜선님, 배종옥님, 허준호님의 연기는 뭐라 말할게 없이 최고 였습니다. 시간 가는줄 모르고 봤네요. 굿굿!!!",10,44,34,2020-06-10 11:47:00,0
152,ljmu****,재미있어요 연기 최고네요,10,51,41,2020-06-11 13:01:00,관람객
153,234234(chy3****),간만에 집중해서 꿀잼으로 봤네요 연기굳 스토리굳,10,56,46,2020-06-10 21:24:00,관람객
154,이상호(kccc****),모든 것이 완성형 영화네요^^신혜선 배우님의 연기력대사소화력 어느 것 하나 나무랄것이없네요 배종옥 배우님의 연기력 대사소화력도 퍼펙트입니다^^추천  꾸욱꾸욱누를 영화네요^^,10,66,56,2020-06-12 17:11:00,관람객
155,voice(jsjv****),가족..말할 수 없는 사연은 누구나 있죠. 숨기고 싶어도 피가 끓어서 숨길 수 없는 어떤것.공감하는 사람들은 눈가에 자극을 느낍니다.아..엄마..당신이 말하지 못하는 사연들은 도데체..왜 그리 먹먹하게 하나요.,10,97,87,2020-06-10 12:16:00,0
156,미나리양(ming****),"올만에 느끼는 쫄깃한 긴장감, 배우들의 연기가 엄지척",10,115,105,2020-06-11 17:55:00,관람객
157,은돌이(yooe****),코로나때문에 극장나들이 간만이었는데 기대 이상이라 놀람.. 신혜선 그렇게 연기 잘하는지 몰랐다 러닝타임 길어도 시간가는줄 모르고 봄.. 신파x 추리극 담백하다,10,131,121,2020-06-10 13:08:00,관람객
158,coin****,신혜선 배종옥 연기 터짐 개소름,10,9,0,2020-06-17 15:56:00,0
159,황은수(msce****),아 진짜.. 엄마랑 둘이 가서 봤는데 너무 잘봤어요 ㅠㅠ 정말 안볼수가없는영화ㅜㅜ 연기가 진짜 대박입니다.. 와 나 놀라서 진짜 ㅋㅋㅋ 처음으로 평점 남겨봐요ㅜㅜ,10,9,0,2020-06-17 15:53:00,0
160,형껌(hkk6****),진실을 알고 거짓으로 이룬 결백함,9,9,0,2020-06-17 14:50:00,0
161,너나잘해(nara****),"신혜선이라는 배우 앞으로 더욱 기대됩니다!!스토리도 좋았지만, 연기에 감탄하며 시간가는지모르고 보았습니다! 너무 감동입니다ㅠㅜ",10,9,0,2020-06-15 12:38:00,0
162,도(fjqm****),,9,9,0,2020-06-12 20:15:00,0
163,유정(catd****),스포일러가 포함된 감상평입니다. 감상평 보기,10,10,1,2020-07-06 23:08:00,0
164,이응(soso****),기대 안 했는데 생각보다 재미있어요 엄마랑 같이 봤는데엄마도 울고 나도 계속 울음ㅠㅠㅠ 가족이랑 보시는거 추천 합니당 글고 신혜선 배우님 너무 이쁘심...,10,10,1,2020-06-17 15:08:00,0
165,다은(djdu****),코로나만 아니었다면 더 흥할 수 있었을 작품..,10,10,1,2020-06-13 12:53:00,0
166,dean1(yama****),배종옥 신혜선님 연기갑,10,10,1,2020-06-13 12:19:00,0
167,Marin(jsj_****),많은 것을 느낄 수 있었던 영화였습니다. 좋은 영화 잘봤습니다~!,10,10,1,2020-06-13 12:16:00,0
168,SKWN(ssic****),"꼭 보러가야 할 대작 이런정도는 아니지만, 돈주고 극장에서 볼만한 영화였다. 배우들의 연기, 스토리 개연성, 연출 등 단 하나도 빠지는 게 없었다.",9,10,1,2020-06-13 10:15:00,0
169,짱구(aby5****),,10,10,1,2020-06-13 09:39:00,0
170,아네모스(sam2****),스토리 늘어짐 없이 잘 봤어요. 스릴넘쳐요.,10,10,1,2020-06-13 04:08:00,0
171,미미(gpal****),진짜 시1발 옆동네 사라진 시간 볼바에 결백 100번 봐라 옆동네 사라진 시간 보고 식겁쳤네 결백 짱,10,11,2,2020-06-21 19:45:00,0
172,경제입찰방해죄(mye2****),"신혜선 연기 미쳤네 진짜,, 남자들 보기 힘들었지만 그래도 재밌었어요",10,11,2,2020-06-20 20:28:00,0
173,딸기왕자(good****),,9,11,2,2020-06-20 19:19:00,0
174,가비순(rego****),유죄도 무죄로 만드는 한국의 능력좋은 변호사의 감동 스토리 잘 봤습니다,10,11,2,2020-06-20 18:25:00,0
175,미스트중독남(love****),부러진 잣대로 선을 긋다.,10,11,2,2020-06-20 13:55:00,0
176,영니(kim_****),"꿀잼... 4달만에 간 영화관... 스크린으로 보는 영화만으로도 감동이었지만, 배우들의 탄탄한 연기력과 중간중간 감동까지... 너무 재밌게 본 영화",10,11,2,2020-06-19 20:24:00,0
177,김다영(iris****),신혜선 배우 그냥 연기 비주얼 다 너무 최고고 스토리도 너무 좋아요 스릴러 감동 다 있어요 진짜 여러분 열번 보세요 스무번 보세요 ...,10,11,2,2020-06-19 12:58:00,0
178,subi****,,10,11,2,2020-06-19 12:45:00,0
179,권상민(hwww****),,10,11,2,2020-06-19 11:19:00,0
180,생크림(j779****),스토리가 예상가능한 전개였지만 배우들 연기 연출 좋았습니다!특히 엔딩씬 마음에 남아요..,9,11,2,2020-06-18 20:25:00,0
181,황인경(pink****),모든 배우들 연기에 소름....,10,11,2,2020-06-15 17:13:00,0
182,nhj4****,몰입도최고 재밌었어요!,10,11,2,2020-06-14 00:26:00,0
183,규민(htoo****),신혜선언니 연기을 너무 잘해서 집중에서 봤어요^^,10,11,2,2020-06-13 18:15:00,0
184,jcbn****,잘짜여진 볼만한 영화임,10,11,2,2020-06-13 17:41:00,0
185,최지호(chlw****),나만 엄청 재밌게 봄..?,10,12,3,2020-07-05 01:38:00,0
186,음(rlag****),나만 재밌었나...? 평점 왜 이럼 일단 신혜선한테 입덕함 ㅠㅠ 진짜 연기 대박,10,12,3,2020-06-25 19:44:00,0
187,soyoung(tthd****),"믿고보는 배우 신혜선이번에도 최고 ,,너무 멋있다ㅏㅏㅏ 내용도 존잼",10,12,3,2020-06-20 21:05:00,0
188,비단쥐(dkff****),자칫하면 지루할수도 있는 내용인데 끝까지 긴장감을 유지해서 좋았어요 오랜만에 보는 수작~!,10,12,3,2020-06-20 20:30:00,0
189,엄가영(bnm6****),진짜 너무 영화 잘봤어요혼자 봤는데 몰입도 굿굿굿연기도 너무 잘하시고 꼭 추천 하고 싶어요,10,12,3,2020-06-20 10:24:00,0
190,d00v(craz****),그닥 감동이지 않은 것만 빼면 코로나땜에 오랜만에 나온 영환데 무슨 명작을 기대했길래 평점 조작했다는둥 어쨌다는둥 말이많냐? 난 개인적으로 볼만했고 주관적인 입장인데 니들이 보기 불편했다고 남들까지 그래야되냐 개노답...,10,12,3,2020-06-18 18:52:00,0
191,숑이(ohju****),"신혜선 비올때 ""두고보세요 내가 결백을 증명할게"" 외칠때 진짜 소름",10,12,3,2020-06-16 13:22:00,0
192,youyou(youy****),평점 리뷰에 연기에 대한 칭찬만 쓴 리뷰들은 평점알바들이 쓴거라고 해서 볼까말까 고민하다가 결국 봤는데 진짜 재밌어요!!! 보고난후 느낀건 배우들 연기력을 말 안할 수 가 없겠는데요? 특히 신혜선은 진짜 대단한 연...,10,12,3,2020-06-14 09:48:00,0
193,Js(wlst****),진짜 코로나 때문에 영화개봉이 없다가 간만에 영화관 왔는데 너무너무 재밌었어요 진짜 완전 추천 !!,10,12,3,2020-06-11 22:23:00,0
194,junho9(byun****),연기 진짜 너무 보기좋았어요 신혜선 턱근육까지 부들부들 떠는거보고 소름돋았어요. 진짜 멋진 배우다! 라고 생각했어요. 제 생각에 야구 마스코트 턱돌이도 그렇겐 못할꺼에요.암튼 수작이라고 생각합니다 쓸데없는 장면도 없...,10,12,3,2020-06-11 22:01:00,0
195,덧(tina****),"테러당한 점수만큼 쓰레기는 아닌 영화. 베스트 댓글이 다들 악감정에 찬 비난밖에 없는데, 지금까지 봐온 한국영화 중에 괜찮은 축에 속한다. 다들 댓글 알바라고 선동하는데 그냥 여자가 주인공 되기만 하면 득달같이 달려...",9,13,4,2020-07-05 01:17:00,0
196,수연(dodo****),영화 진짜 재밌었음 연기뿐만 아니라 연출 스토리 다 좋았음 ㅠㅠㅠㅠ 진짜 평점알바 하는사람은 별 개쪼끔 주는 사람이 하는것 같음 ㅠㅠㅠ 레알 개꿀잼,10,13,4,2020-06-20 17:48:00,0
197,zx18****,역대급 20년도 제일 재밋는 영화,10,13,4,2020-06-20 17:04:00,0
198,주용(carr****),진짜 완전 대박 재밌어요 다들 꼭보세요 후회 안해요!!! 법정 영화중에 손꼽힐 정도 ..스토리 엄청 탄탄한데 중간중간에 웃음포인트랑 감동포인트까지 완벽해서 100%만족하면서 봤습니다 그리고 신혜선 개멋있어요ㅠㅠ,10,13,4,2020-06-20 16:46:00,0
199,철윤(jcy0****),신혜선님 연기력이 물이올랐네요.재밌었어요.,10,13,4,2020-06-20 15:24:00,0
200,meiruan(sain****),스토리도 좋지만 배우들 연기력 지리네요..,10,13,4,2020-06-20 15:15:00,0
201,juhi****,정말 너무재밌었어요! 강력추천  신혜선존멋♡,10,13,4,2020-06-20 13:53:00,0
202,희야(psyg****),시간가는 줄 모르고 몰입해서 봤네요. 하튼 재밌음,9,13,4,2020-06-20 05:13:00,0
203,이민영(min8****),스토리가 조금 진부한면이 있지만 연기력으로 커버 와 진짜 신혜선님 연기 선이 너무 대박이었고 남동생연기 하시는 분은 영화보고 누군지 찾아볼정도로 너무너무너무 연기 잘 해서 놀람,8,13,4,2020-06-20 04:18:00,0
204,지우(kkjj****),오늘 친구들이랑 영화보고 왔는데..와 정말 2시간동안 집중하면서 봤어요..ㄷㄷ 반전이 섞인 영화라 더더 재밌게 본거 같아여..신혜선 언니의 연기가 너무 멋졌어요 (물론 다른 분들도 넘 멋졌어요),10,13,4,2020-06-20 04:03:00,0
205,장애교(mink****),재미있어요 내용신선해요,10,13,4,2020-06-19 23:13:00,0
206,낭요미(skdy****),너무슬펐어요.. 전개가예상되긴했지만 감정 이입도가 상당했네요..,10,13,4,2020-06-19 22:51:00,0
207,mack****,"연기력 ,몰입도 높은 편.. 스토리 조금 높은 편..신혜선, 배종옥, 허준호 연기력 대단한 수준.... 검사 역할로 나온 배우, 바보 동생 배우도 이름은 모르겠지만 연기력 상당함....",10,13,4,2020-06-18 18:30:00,0
208,cup(cupl****),신혜선 배우님 연기 너무 잘 하셨어요,10,13,4,2020-06-16 00:23:00,0
209,hij0115(wldu****),신혜선연기잘한다 눈물났어,10,13,4,2020-06-15 17:51:00,0
210,밍밍(ming****),저는 개인적으로 너무 재밌게 봤습니다 ~~,10,13,4,2020-06-15 12:36:00,0
211,동혁(tlsr****),진짜 보시는거 추천합니다~,10,13,4,2020-06-14 22:29:00,0
212,예니닌(n3n_****),연기는 깔것도 없었고 다른걸 다 떠나서 코로나때문에 볼것 없던 극장에 신작이 나온것 자체가 너무 감사... 재밌었음!!,10,13,4,2020-06-14 13:38:00,0
213,YMJ(yujm****),신혜선이 신혜선 했다.. 연기력 역시 최고네요 너무 오랜만에 영화관 갔는데 너무 재미있게 보고 나왔네요 후반부가 아쉽긴 했는데 개봉하자마자 보고왔어요 개봉 밀리고나서 얼마나 기달렷던지,10,13,4,2020-06-12 10:49:00,0
214,짜루짜루(hana****),첨부터 끝까지 눈을 뗄 수 없을만큼 몰입도가 참 좋았어요. 모녀의 감정신에서 눈물이 주르륵 흘러내리더군요. 추천할 만한 영화입니다~,10,13,4,2020-06-12 01:13:00,0
215,s yun(thdb****),신혜선 배우님 배종옥 배우님 연기도 잘하시고 슬퍼서 여운이 가시질 않네요,10,13,4,2020-06-11 21:53:00,0
216,kuwa****,신혜선 배우님의 연기를 보며 소름 돋았어요! 순간순간 명장면에서~,10,13,4,2020-06-11 20:46:00,0
217,김연수(frsp****),두고보세요 신혜선이 결백을 증명하는지 아닌지,10,13,4,2020-06-11 20:36:00,0
218,민진(chun****),아 방금보고 나왔는데 1점까지는 아니라고 생각합니다... 너무 스토리도 연기도 연출도 너무 재밌게 보고 왔움 흐어엉ㄱ ㅠㅠ 보고 판단해도 좋습니다 .. 이런거 처음 써보는데 아래 평점들이 너무 낮아서 마음이 아팠습니...,10,14,5,2020-06-22 21:55:00,0
219,안지은(jieu****),너무 재미있어요 다들 꼭 보세요,10,14,5,2020-06-20 19:44:00,0
220,김영희(kysd****),진짜재밋어여근래본 영화중제일 재밋엇어요뭐가다들 뻔하다고 하시는지 모르겟네여 ㅇㅅㅇ 그렇게뻔하면 시나리오 직접쓰시던가 ..ㅎㅎ 이해안대욤..보는내내 시간가는줄모르고 긴장감넘치구 감동까지 ㅠㅠ눈물흘리면서봣어요신혜선님 진...,10,14,5,2020-06-20 18:34:00,0
221,별명짱먹음(shqk****),신혜선 외모 연기 너무 좋고 스토리도 솔직히 예상 못했다 뻔하다는사람들은 무조건 영화를 부정하면서 보는 사람들인듯ㅋㅋ,10,14,5,2020-06-20 16:35:00,0
222,뽀로리(scio****),정말 갓혜선이다 못하는게 뭔지,10,14,5,2020-06-20 14:51:00,0
223,공주(sehe****),사라진 시간 못피하고 봤다가 마음이 상한상태로 결백봤는데 정말 이번년에 본 영화중 제일 재밌고 감동적이였어요 연기 진짜너무잘함,10,14,5,2020-06-20 14:42:00,0
224,허진성(wlst****),정말 재밌어요 평점 테러하는 사람들 무시하세요,10,14,5,2020-06-20 14:39:00,0
225,박선생(fine****),신혜선님 연기력 대박!!,10,14,5,2020-06-20 13:09:00,0
226,혜영(jhy1****),,10,14,5,2020-06-20 09:21:00,0
227,멋쟁이(k660****),,10,14,5,2020-06-20 08:29:00,0
228,김소영(rlad****),"신혜선연기가 미쳤다화를 억누르며 말하는 장면에서 소름끼쳤음억울함, 화난 감정이 나한테까지 느껴질정도로 연기가 아주 좋았음",10,14,5,2020-06-20 01:31:00,0
229,령이(rlfu****),뻔하지 않은 결말이라 너무 좋았습니다.,10,14,5,2020-06-19 23:46:00,0
230,bean****,정말오랜만에 재밌게봤습니다스토리도 탄탄하고 배우신혜선님이 한시간넘게 영화를이끄는데 지루함도없고 감동과 연기력이 엄청나십니다,10,14,5,2020-06-19 23:38:00,0
231,sow(sowl****),1점 주는 사람들이 알바같은데 ㅋㅋㅋ확실히 말할수있는건 지금 상영중 한국영화중 제일 완성도 높음,10,14,5,2020-06-18 23:21:00,0
232,옥저우승피구발전(then****),신혜선 연기 지렸다 ... 법정에서 변론하는데 변호사 송강호 보는줄 알았네...나는 평점이 높길래 혹시나 하고 봤는데  신혜선이 이렇게 연기잘하는지 이제 알았음....,10,14,5,2020-06-14 00:30:00,0
233,하튜(sony****),신혜선 연기 대박!!! 몰입도 최고였음,10,14,5,2020-06-13 15:03:00,0
234,보란듯이(dodo****),영화는 연기력이 필요하다는걸 보여준영화다 연기력이 최고면 영화자체가 재밌어진다는걸 다시한번 느끼게 해준영화였습니다..신혜선은 영화계에서도 흥했으면 좋겠습니다,10,14,5,2020-06-13 13:31:00,0
235,Rio Ferdinand 5(hwch****),연기 잘봤습니다. 감사합니다.,10,14,5,2020-06-13 09:48:00,0
236,아에이오우(thst****),"솔직히 칩입자급 될 줄 알고 기대도 안한 영화인데 진심 몰입도 쩔어서 다한증 유발하고 스토리도 생각보다 탄탄하고 연기는 말할 것도 없고 연출도 대박임 등장인물이 유리창에 비친 모습, 그 작은 거 하나까지 신경쓴 게 ...",10,14,5,2020-06-13 07:55:00,0
237,이즈라엘(cand****),여기가 워디여??악역들 연기잘하네,10,14,5,2020-06-12 22:37:00,0
238,cjkm****,신혜선 때문에 온몸에 전율,10,14,5,2020-06-12 22:23:00,0
239,맑아실(hdh4****),,10,14,5,2020-06-12 20:03:00,0
240,김레드(xhsl****),너무 감동이에요! 요즘같은 코로나에 주옥같은 영화입니다!,10,14,5,2020-06-12 15:22:00,0
241,mymymiamia(nyas****),"반전,스릴 그리고 여운",10,14,5,2020-06-12 15:18:00,0
242,Blooming(yhg5****),연기 다들 너무 잘하세요 실제 같았어요. 신혜선님 배종옥님 그 외 배우님들 전부 ‘나 연기해’가 아닌  사건 사고를 실제로 일으키는거 같았어요,10,14,5,2020-06-12 14:57:00,0
243,안빈낙도(memv****),차곡차곡 쌓아올린 감정이 막판에 이르러 터질때 눈물이 흐른다...배우들 연기도 뛰어나지만 그 아련한 분위기가 좋더라,10,14,5,2020-06-11 11:43:00,0
244,tesp****,시간가는줄 모르고 봤네,10,15,6,2020-06-20 19:32:00,0
245,연(yepn****),영화에서 모든 배우분들의 연기가 다 좋았는데 신혜선 배우님의 연기가 제일 기억에 남을 수밖에 없었어요 음향이나 카메라 구도 같은 요소가 다 정인이의 말과 감정에 몰입하게 판을 내어준 것 같아서 더 그런 것 같아요. ...,10,15,6,2020-06-20 11:48:00,0
246,red(daso****),재미있었는데... 비평들이 엄청 많네요 저는 추천합니다. 오랜만에 극장가서 볼만했고 거의 10분동안 울었어요 ㅜㅜㅜㅜ,10,16,7,2020-06-13 12:40:00,0
247,링컨라임(kmgu****),영화다운 영화 오랜만에 봤습니다.,10,16,7,2020-06-13 11:58:00,0
248,모9모9(sych****),너무 기다렸던 영화라서 바로 보러갔어요! 역시 연기력이 워낙 탄탄한 배우분들이라서 진짜 몰입해서 봤어요!,10,16,7,2020-06-13 10:56:00,0
249,hyun****,배우들 연기 잘하고 처음부터 끝까지 흥미진진했어요,10,16,7,2020-06-13 06:45:00,0
250,NEOSHON(wnsd****),한국영화에서 감동받은건 진짜 오랜만이네요... 코로나가 잊혀질만큼 좋은 영화였습니다,10,16,7,2020-06-13 00:10:00,0
